run,seed,status,screenshotIndex,screenshotFile,size,river,shore,walls,retries,rejectDistinct,rejectDistance,rejectSide,timeout,cityGenerationMs,navMeshGenerationMs,pathfindingUntilFoundMs,pathfindingMsByRetry,startX,startY,startWardType,startArea,goalX,goalY,goalWardType,goalArea,straightLineDistance,selectedRouteIndexes,route1Length,route2Length,route3Length,route4Length,route1Side,route2Side,route3Side,route4Side,route1SideLabel,route2SideLabel,route3SideLabel,route4SideLabel,candidateRouteLengths,reason,failedAttempts
286,278232127,ok,286,route-stress-0286.png,34,false,false,false,1,0,0,1,0,402,6,173,134|37,-37.523039,-39.981586,generic,inner,-82.681097,39.798685,generic,inner,91.674,2|3,,122.61,123.911,,-3.279052,-2.075819,15.001361,15.372906,L,L,R,R,114.598|122.61|123.911|138.503,ok,"-34.299914,-48.152959>-38.076979,37.905615:side"
287,1553607300,ok,287,route-stress-0287.png,29,false,false,true,0,0,0,0,0,283,8,74,72,40.465941,-56.962296,outerGarden,outsideWall,85.25336,29.758172,outerHighrise,outsideWall,97.603,2|3,,124.882,124.924,,-8.183675,-2.523422,8.170472,7.121866,L,L,R,R,103.144|124.882|124.924|129.268,ok,
288,1984365976,ok,288,route-stress-0288.png,37,false,false,true,5,0,0,5,0,366,20,455,342|39|4|16|5|43,-10.775382,6.88747,park,inner,20.480872,-47.777174,generic,inner,62.97,2|3,,81.575,82.347,,-1.191564,-7.600472,6.697076,-15.493888,L,L,R,L,67.857|81.575|82.347|98.376,ok,"-7.434617,59.395433>49.184348,79.451333:side;51.929290,-25.500782>19.598558,70.881550:side;-44.433750,59.593755>-16.462102,1.931008:side;-75.730325,-1.065116>6.112833,-17.331138:side;28.942571,54.436460>-12.669249,5.053044:side"
289,269052874,ok,289,route-stress-0289.png,25,false,true,true,1,0,0,1,0,144,6,223,77|145,8.096464,-2.526285,plaza,inner,89.385486,35.498683,outerHighrise,outsideWall,89.743,2|3,,141.22,147.353,,-12.521004,24.157233,-11.921178,-11.378712,L,R,L,L,123.479|141.22|147.353|155.875,ok,"-32.413229,-35.230339>13.460484,56.081534:side"
290,55647740,ok,290,route-stress-0290.png,27,false,false,false,6,0,0,6,0,289,5,337,89|54|30|52|40|7|63,82.076434,-11.447609,generic,inner,-18.548118,31.235037,generic,inner,109.303,2|3,,150.109,150.724,,8.328121,6.790131,-8.930443,-6.031866,R,R,L,L,133.653|150.109|150.724|154.043,ok,"-16.315618,-3.010156>-0.485532,35.469760:side;-32.171432,8.119779>37.059131,42.738368:side;-71.023998,-0.538100>-21.357100,64.957660:side;-62.783439,-30.240155>23.446797,-38.793834:side;40.164438,38.368019>-38.272103,4.565153:side;-53.773060,32.486622>-57.012346,-36.313094:side"
291,1761373848,ok,291,route-stress-0291.png,33,false,false,false,9,0,0,9,0,405,7,461,58|112|107|23|41|7|33|14|23|36,14.451748,-71.203703,generic,inner,12.912629,46.005222,generic,inner,117.219,1|2,147.031,148.873,,,-10.116137,5.922197,9.188537,-22.680841,L,R,R,L,147.031|148.873|159.621|162.229,ok,"73.298498,39.169685>-10.873202,26.122837:side;-55.874568,-37.668877>-23.226015,-78.326760:side;-62.246826,-18.777967>33.246526,27.501294:side;29.688199,34.688244>4.915222,-19.558765:side;78.806377,-28.909340>59.258634,41.979402:side;39.058690,8.963432>83.047222,-19.718116:side;-12.258086,1.811618>69.973188,-26.720308:side;-15.105221,-42.095780>-78.482690,7.738770:side;-10.758975,27.725598>16.311661,-67.802420:side"
292,1474879615,ok,292,route-stress-0292.png,36,true,true,true,6,0,0,6,0,427,14,696,83|353|75|60|48|47|16,20.863681,-58.442704,generic,inner,8.612458,38.898154,generic,inner,98.109,3|4,,,145.341,145.81,5.216439,1.827889,-5.481503,11.322638,R,R,L,R,111.749|126.626|145.341|145.81,ok,"43.599966,-83.438413>58.805004,26.018441:side;-41.906542,86.886442>50.141272,80.901098:side;54.975237,83.794387>4.112689,11.768325:side;14.444201,21.556620>-24.770741,97.276073:side;37.336813,52.287468>-28.178087,-43.816153:side;-0.060340,-34.966479>56.455968,33.880162:side"
293,1973128830,ok,293,route-stress-0293.png,37,false,false,true,1,0,0,1,0,406,11,90,30|57,-76.343281,-34.697498,gate,inner,2.785552,1.748484,plaza,inner,87.119,2|3,,116.947,118.935,,-3.71157,-12.861096,6.346303,-15.326148,L,L,R,L,100.952|116.947|118.935|121.068,ok,"-44.031148,-4.648472>-55.922471,39.606965:side"
294,1536347612,ok,294,route-stress-0294.png,32,true,true,false,0,0,0,0,0,494,13,213,212,8.329228,-19.662319,park,inner,-8.510221,59.054134,generic,inner,80.497,2|3,,113.154,115.715,,-4.671492,9.601634,-3.587651,-6.991624,L,R,L,L,105.485|113.154|115.715|141.135,ok,
295,24622739,ok,295,route-stress-0295.png,25,false,true,true,7,0,1,6,0,242,7,350,59|19|15|76|15|131|17|13,-22.585971,39.540394,generic,inner,-27.062008,-61.674992,generic,inner,101.314,3|4,,,133.706,134.78,10.672651,14.111277,16.440824,-14.014284,R,R,R,L,125.584|128.075|133.706|134.78,ok,"66.294294,50.089079>21.003751,-16.071511:side;77.113870,28.075565>28.319605,31.406563:side;39.608677,70.896922>57.080651,-30.095207:side;34.735556,-3.687700>-27.020084,83.107501:side;17.097799,-20.515303>72.657952,27.182863:side;35.782250,5.466378>82.171615,16.246237:distance;-71.448154,24.586563>-29.355176,-61.005796:side"
296,280292645,ok,296,route-stress-0296.png,25,true,true,true,1,0,0,1,0,237,9,258,252|4,27.383499,-2.611888,generic,inner,87.256612,-37.135877,gate,inner,69.114,1|2,81.886,86.115,,,-4.404308,7.622779,8.21901,7.467793,L,R,R,R,81.886|86.115|96.597|102.08,ok,"40.871029,-16.633730>25.459956,-54.228835:side"
297,456080114,ok,297,route-stress-0297.png,35,false,false,false,0,0,0,0,0,429,6,84,84,-4.507746,2.880896,plaza,inner,9.983417,-71.751275,generic,inner,76.026,2|3,,105.79,106.413,,0.731587,-13.726997,5.173481,17.05432,R,L,R,R,85.804|105.79|106.413|108.724,ok,
298,783902802,ok,298,route-stress-0298.png,37,true,true,true,1,0,0,1,0,184,14,241,147|92,-6.672102,35.129869,generic,inner,31.428235,9.983173,generic,inner,45.651,3|4,,,73.561,81.097,-1.277385,0.677367,-3.871057,11.607383,L,R,L,R,51.71|57.762|73.561|81.097,ok,"39.592911,-32.800255>-2.257606,-20.407160:side"
299,37236708,ok,299,route-stress-0299.png,35,false,true,true,0,0,0,0,0,290,13,81,80,39.309916,-31.364498,generic,inner,92.167289,-12.325489,gate,inner,56.182,3|4,,,106.847,110.569,-0.951887,5.277588,13.319312,-11.41923,L,R,R,L,64.019|84.349|106.847|110.569,ok,
300,149394345,ok,300,route-stress-0300.png,33,true,false,true,2,0,0,2,0,489,14,219,167|43|5,-14.648859,-8.539342,park,inner,-8.48493,-59.787563,gate,inner,51.618,3|4,,,65.888,66.714,3.308347,1.354067,5.053579,-5.713818,R,R,R,L,58.271|59.754|65.888|66.714,ok,"2.616542,-16.064100>23.077906,-71.114235:side;-39.654393,-44.885314>-16.470081,-5.812516:side"
301,1929238923,ok,301,route-stress-0301.png,40,true,true,true,3,0,0,3,0,469,24,622,132|121|170|189,-117.416889,-74.007612,outerGarden,outsideWall,-28.028141,-21.313913,generic,inner,103.764,2|3,,131.189,134.601,,-10.590871,-6.11721,10.192204,-20.924529,L,L,R,L,108.817|131.189|134.601|138.977,ok,"-2.850897,133.698465>-103.620115,92.330595:side;-38.401660,31.642907>-125.416777,-3.242498:side;-1.591086,11.459071>-10.309174,130.594338:side"
302,1568332927,ok,302,route-stress-0302.png,39,true,true,true,3,0,0,3,0,358,12,428,134|135|30|120,136.349914,11.005018,gate,inner,107.019931,-100.9136,gate,inner,115.698,3|4,,,165.612,171.274,8.056327,-0.067699,10.527728,-14.168284,R,L,R,L,130.011|148.235|165.612|171.274,ok,"52.833818,-54.458768>114.839141,-15.471220:side;-15.561576,173.533316>-3.107544,89.445279:side;1.832522,129.769275>6.854596,57.025331:side"
303,734613343,ok,303,route-stress-0303.png,31,true,false,true,6,0,0,6,0,398,30,577,304|25|15|128|5|24|64,84.436731,1.36019,generic,inner,-17.488272,10.179345,generic,inner,102.306,2|3,,133.259,134.21,,-0.548607,-9.784354,4.277516,6.078503,L,L,R,R,124.273|133.259|134.21|137.461,ok,"-28.414851,-3.250886>26.146787,23.565185:side;-34.807100,16.384882>-41.987477,-44.749607:side;-7.493125,-20.458033>-55.146668,48.001136:side;-19.375927,36.034582>38.599716,-5.688927:side;-25.277024,52.066792>79.672217,41.212366:side;-62.626524,-35.956322>-23.027744,49.743113:side"
304,1217314835,ok,304,route-stress-0304.png,36,false,false,true,1,0,0,1,0,399,13,97,1|90,31.937379,-11.017126,generic,inner,79.1819,2.031628,gate,inner,49.013,3|4,,,104.103,108.514,-7.536012,12.366415,7.103009,-20.657453,L,R,R,L,74.714|83.453|104.103|108.514,ok,"70.424557,76.659443>98.012363,29.330616:side"
305,882556709,ok,305,route-stress-0305.png,28,false,false,true,4,0,0,4,0,387,9,366,85|134|27|93|22,39.981958,-44.310232,gate,inner,66.248767,12.236198,gate,inner,62.349,3|4,,,101.326,103.866,-1.977984,-8.30298,3.98021,-10.605139,L,L,R,L,69.519|89.195|101.326|103.866,ok,"91.410283,1.582415>6.043892,12.152845:side;-73.283622,21.095060>32.208744,26.827327:side;27.759774,-2.011337>-9.231528,76.300074:side;52.568010,38.775242>7.130791,-61.949780:side"
306,499912898,ok,306,route-stress-0306.png,29,true,false,true,2,0,0,2,0,383,11,288,127|151|5,47.246639,-7.850958,generic,inner,94.138278,-8.608469,outerHighrise,outsideWall,46.898,3|4,,,103.745,103.847,-3.642152,-1.498095,-11.200158,3.846993,L,L,L,R,61.727|83.915|103.745|103.847,ok,"37.922495,22.965246>-50.670195,55.159559:side;68.010182,-3.835610>-23.659965,26.729921:side"
307,2010103638,ok,307,route-stress-0307.png,33,false,true,false,0,0,0,0,0,266,8,80,79,-17.617344,-73.860996,generic,inner,-32.265032,-3.066132,generic,inner,72.294,3|4,,,113.941,115.718,-3.821184,6.014139,-6.00157,11.001281,L,R,L,R,94.284|100.564|113.941|115.718,ok,
308,1953505302,ok,308,route-stress-0308.png,36,true,true,false,2,0,0,2,0,331,9,228,164|55|7,-47.085989,32.117559,generic,inner,17.574324,5.65166,cathedral,inner,69.867,1|2,96.327,98.64,,,-10.888258,3.41167,-9.137749,-16.287144,L,R,L,L,96.327|98.64|106.407|118.287,ok,"-1.644467,2.634210>-49.296979,74.068237:side;-77.654019,0.584448>-39.719410,16.181635:side"
309,927999178,ok,309,route-stress-0309.png,25,true,true,true,13,0,0,13,0,282,8,548,117|92|35|80|76|7|4|44|18|21|11|11|8|8,0.574833,-2.586414,plaza,inner,-81.910773,12.810298,generic,inner,83.91,1|2,99.077,102.317,,,6.790356,-8.918257,-4.178419,-26.996774,R,L,L,L,99.077|102.317|113.312|143.461,ok,"-61.419138,63.028893>-38.323469,-52.081072:side;19.717308,-94.585342>-17.084766,-41.888442:side;-33.768851,34.670203>-41.170243,-17.674201:side;3.397633,-50.793525>-34.489797,31.116500:side;-8.525702,-19.471471>-95.237099,19.244410:side;-0.409279,2.550884>-20.006332,-72.332515:side;-25.401783,60.724692>-41.773942,-17.527667:side;-25.975575,11.552293>49.372459,57.219589:side;6.117370,59.709931>49.451017,54.145605:side;4.532982,80.884377>-29.441717,-2.483064:side;-89.115730,25.983390>-46.558803,79.345497:side;55.695616,53.257913>-31.840243,-0.730544:side;-37.988559,-51.998903>-51.872224,52.474926:side"
310,855618525,ok,310,route-stress-0310.png,38,false,false,true,4,0,0,4,0,321,9,389,1|294|23|8|57,-43.700544,-67.882362,generic,inner,34.077513,15.4635,generic,inner,114,3|4,,,155.187,155.651,0.483036,-3.042956,17.449771,-10.617702,R,L,R,L,141.041|151.925|155.187|155.651,ok,"-89.040720,52.966014>22.938642,15.612987:side;1.785335,-1.022700>-26.024176,94.255653:side;-30.666829,50.630602>-75.602104,-16.186006:side;60.061659,9.226331>-10.970209,42.639054:side"
311,1196295998,ok,311,route-stress-0311.png,25,false,false,true,1,0,0,1,0,283,7,195,54|140,-58.149075,22.930207,outerHighrise,outsideWall,59.019524,33.076891,gate,inner,117.607,1|2,161.509,165.475,,,23.645765,-15.445507,-13.425271,29.881154,R,L,L,R,161.509|165.475|170.052|180.665,ok,"-3.001548,47.407970>20.565281,-7.737064:side"
312,1952323315,ok,312,route-stress-0312.png,31,true,true,true,3,0,0,3,0,407,11,278,74|75|87|34,-72.357219,7.076143,gate,inner,1.102358,2.348585,plaza,inner,73.612,1|2,101.442,104.888,,,-7.543847,5.89492,2.74524,12.490903,L,R,R,R,101.442|104.888|113.401|125.07,ok,"-48.986687,26.112304>-2.370746,36.622825:side;-91.961996,38.465004>21.217934,-1.129857:side;-3.639590,-41.473590>78.669415,-4.399207:side"
313,1929970336,ok,313,route-stress-0313.png,40,false,false,false,6,0,0,6,0,503,11,340,120|53|100|3|35|18|5,35.104122,-23.568303,generic,inner,-24.793133,-13.190247,park,inner,60.79,2|3,,72.882,74.07,,5.481187,-5.668531,8.976315,-12.739343,R,L,R,L,70.182|72.882|74.07|107.976,ok,"2.391309,2.861550>-25.642141,62.415911:side;-26.299181,-7.261340>-103.581641,-55.670114:side;11.533294,1.460103>64.551664,-53.400059:side;-6.554268,35.027138>29.456545,1.571532:side;-30.219025,-31.978910>-100.939675,-22.324482:side;-105.615328,-22.021105>3.415201,-15.088596:side"
314,2109266424,ok,314,route-stress-0314.png,36,true,false,true,1,0,0,1,0,528,14,235,127|105,-101.411524,24.678972,outerHighrise,outsideWall,2.527321,12.27602,cathedral,inner,104.676,3|4,,,133.468,134.227,6.899738,-11.964242,8.834281,-13.761612,R,L,R,L,129.99|130.889|133.468|134.227,ok,"-61.436273,93.130119>-0.277184,9.580044:side"
315,249599572,ok,315,route-stress-0315.png,40,false,true,false,8,0,0,8,0,253,12,585,65|122|46|162|55|12|23|74|19,17.355921,62.573045,generic,inner,-28.847151,66.580484,generic,inner,46.377,2|3,,75.072,82.319,,1.920211,5.85833,-6.095131,-6.690323,R,R,L,L,66.147|75.072|82.319|95.963,ok,"-60.660359,-78.765397>-45.480465,-22.524319:side;6.248715,-15.787110>50.488195,-82.904198:side;7.689876,-18.975754>-51.513416,-50.650605:side;3.892425,-14.918875>-40.852905,92.166013:side;-38.929162,-105.217874>40.998279,-48.247773:side;-6.023114,26.017378>44.625457,-44.018262:side;-28.195265,33.250966>60.021923,15.295309:side;83.491436,-2.180533>47.058903,-89.729893:side"
316,601447365,ok,316,route-stress-0316.png,30,true,true,true,1,0,0,1,0,325,8,306,291|13,16.590277,98.086827,outerHighrise,outsideWall,-14.11075,-9.200264,park,inner,111.593,3|4,,,132.779,137.034,4.914567,1.142815,10.582256,-2.172435,R,R,R,L,114.149|123.829|132.779|137.034,ok,"72.090239,12.954191>-35.064529,31.099552:side"
317,1740029148,ok,317,route-stress-0317.png,29,false,false,true,0,0,0,0,0,387,14,97,96,8.440223,-33.685043,generic,inner,-56.542772,15.61426,gate,inner,81.567,3|4,,,115.031,115.175,1.634761,3.580944,9.07333,-1.877913,R,R,R,L,105.072|110.486|115.031|115.175,ok,
318,1093120694,ok,318,route-stress-0318.png,38,false,true,true,3,0,0,3,0,204,14,341,120|72|74|69,-26.029044,-19.304765,generic,inner,-70.678842,-68.005344,generic,inner,66.071,2|3,,109.361,117.419,,-4.679439,-9.978074,14.548624,6.977132,L,L,R,R,88.456|109.361|117.419|140.473,ok,"64.828564,0.538845>120.349310,53.353301:side;36.110091,-128.806330>115.090440,-95.632656:side;137.329484,-46.252662>124.196015,49.356024:side"
319,197926851,ok,319,route-stress-0319.png,32,true,true,false,2,0,0,2,0,270,10,217,71|80|65,0.786737,16.620539,park,inner,-94.908637,34.161611,generic,inner,97.29,2|3,,136.347,140.248,,1.343382,4.263299,-14.02991,13.453391,R,R,L,R,111.361|136.347|140.248|145.161,ok,"1.813739,-41.803633>9.672191,13.912370:side;-4.113686,17.571041>-32.709722,54.236165:side"
320,1660580509,ok,320,route-stress-0320.png,39,true,false,true,2,0,0,2,0,513,15,497,391|86|15,-42.481955,-12.711302,generic,inner,-23.880773,80.764932,gate,inner,95.309,3|4,,,128.771,130.766,-5.165405,0.267959,3.101415,-11.540118,L,R,R,L,115.029|123.981|128.771|130.766,ok,"-32.151771,73.507303>10.975160,-5.261665:side;-50.354274,96.794262>25.127162,87.417258:side"
321,1835183663,ok,321,route-stress-0321.png,33,true,true,true,0,0,0,0,0,427,13,312,312,9.530705,59.701826,generic,inner,46.400409,-3.287154,generic,inner,72.986,2|3,,129.588,140.555,,-8.680886,8.454055,-3.221963,11.889816,L,R,L,R,99.827|129.588|140.555|156.333,ok,
322,2053984237,ok,322,route-stress-0322.png,27,false,false,true,2,0,0,2,0,316,7,278,177|46|52,-35.015275,-19.671132,generic,inner,-55.8339,48.327114,outerHighrise,outsideWall,71.114,3|4,,,106.33,106.689,-8.479076,-2.420642,12.934671,-17.139364,L,L,R,L,95.706|104.162|106.33|106.689,ok,"17.199892,-59.537045>-16.569989,48.399261:side;20.767516,13.336220>59.663306,-17.730222:side"
323,1122089629,ok,323,route-stress-0323.png,34,true,false,true,4,0,0,4,2,415,11,852,406|405|6|12|10,-18.485113,25.550674,generic,inner,35.363902,-70.320281,generic,inner,109.959,3|4,,,143.571,144.112,4.483732,5.671895,10.24173,-7.772935,R,R,R,L,125.984|135.072|143.571|144.112,ok,"-22.769130,35.185751>-49.417768,86.044416:side:timeout;39.972647,11.367018>-49.120492,84.542885:side:timeout;-63.182466,49.753772>39.400836,77.362821:side;-33.212368,-11.992090>34.847934,75.011794:side"
324,935617731,ok,324,route-stress-0324.png,31,false,false,false,1,0,0,1,0,314,7,95,70|24,27.038897,23.883029,generic,inner,-42.008312,18.927728,generic,inner,69.225,3|4,,,90.974,91.416,0.148891,6.691633,-2.088481,8.483938,R,R,L,R,85.751|86.792|90.974|91.416,ok,"5.309047,57.293145>-54.734385,38.082207:side"
325,1177972561,ok,325,route-stress-0325.png,40,false,true,false,1,0,0,1,0,274,8,123,58|64,13.763961,-9.093978,generic,inner,23.798557,38.661017,generic,inner,48.798,2|3,,74.241,76.89,,1.64636,4.160535,-7.868493,9.268335,R,R,L,R,70.922|74.241|76.89|85.889,ok,"-63.248774,-46.000504>-103.500672,6.240336:side"
326,1030207445,ok,326,route-stress-0326.png,29,true,true,true,1,0,0,1,0,245,10,263,170|91,5.669699,-101.36277,gate,inner,19.548856,-20.596095,park,inner,81.951,2|3,,114.019,114.995,,-6.976015,-13.183651,4.712806,11.014211,L,L,R,R,104.324|114.019|114.995|119.072,ok,"-123.850986,-10.121167>-33.948053,-57.499469:side"
327,210908005,ok,327,route-stress-0327.png,35,false,true,true,5,0,0,5,0,266,15,319,120|87|29|11|5|62,-49.805051,-89.941329,gate,inner,9.878169,4.245067,park,inner,111.504,2|3,,146.281,146.921,,-7.531951,13.437133,-15.331819,15.897178,L,R,L,R,137.264|146.281|146.921|152.437,ok,"20.893633,27.682198>86.793310,35.237140:side;79.013010,-36.870956>26.638062,-62.638419:side;81.727204,-40.642515>35.335657,-93.981986:side;48.102097,-96.934071>11.912663,5.419798:side;59.022362,-72.938886>12.717640,2.618080:side"
328,117059525,ok,328,route-stress-0328.png,37,false,false,true,0,0,0,0,0,350,10,54,54,9.459369,50.108229,generic,inner,0.653093,-2.066192,plaza,inner,52.912,3|4,,,88.298,90.531,-5.897308,4.068448,0.607686,-12.346569,L,R,R,L,68.731|75.481|88.298|90.531,ok,
329,928229949,ok,329,route-stress-0329.png,27,true,true,true,2,0,0,2,0,285,8,465,206|125|132,-25.700519,-38.104902,generic,inner,-52.499459,24.560388,generic,inner,68.155,1|2,120.475,124.238,,,4.251478,-18.242267,8.969042,23.506637,R,L,R,R,120.475|124.238|133.188|140.23,ok,"-1.187817,60.175009>-67.704119,2.986182:side;49.729980,46.094138>-37.722838,82.439885:side"
330,684034374,ok,330,route-stress-0330.png,27,true,false,false,1,0,0,1,0,341,11,163,102|60,52.587192,24.011749,generic,inner,35.030915,-38.039965,generic,inner,64.488,3|4,,,103.368,105.301,0.296958,-4.631701,-10.720385,7.762984,R,L,L,R,76.014|95.242|103.368|105.301,ok,"-43.162751,-16.291063>28.863181,-83.537360:side"
331,1146328802,ok,331,route-stress-0331.png,29,true,false,true,9,0,0,9,0,336,11,606,127|142|59|60|27|69|22|57|18|10,-54.790003,4.197208,gate,inner,-12.922536,17.838938,generic,inner,44.034,2|3,,75.687,78.089,,1.34517,5.508301,-4.808413,-12.871692,R,R,L,L,70.482|75.687|78.089|115.688,ok,"-29.802620,30.343861>28.817479,55.439089:side;16.268465,43.917364>57.654827,-29.146184:side;16.410998,49.897418>-49.206184,-24.349202:side;56.359952,50.636550>12.702813,80.427068:side;22.458279,10.559658>78.765145,43.888329:side;65.806560,-25.904600>-34.978146,4.557353:side;7.007079,47.018332>-27.808999,-44.754249:side;28.689377,-8.961508>-81.766600,28.091327:side;5.115691,-56.918213>-16.219557,52.837939:side"
332,942199081,ok,332,route-stress-0332.png,33,true,true,true,5,0,0,5,1,412,25,874,403|97|48|70|18|232,-13.67721,-21.199024,park,inner,90.018839,-49.464647,generic,inner,107.479,2|3,,151.792,156.128,,8.056537,17.435764,-10.824214,4.953075,R,R,L,R,131.439|151.792|156.128|161.321,ok,"125.162470,-4.864456>111.646330,52.145613:side:timeout;34.144249,52.335587>-10.895157,75.875327:side;-7.978207,98.653684>-21.390749,28.202918:side;75.901684,-70.903604>27.487510,-11.638363:side;41.600344,-45.004391>101.010245,-13.293435:side"
333,1824477411,ok,333,route-stress-0333.png,28,false,true,true,13,0,0,13,0,299,8,538,63|70|85|46|27|99|52|50|8|4|4|5|4|4,-21.775167,-20.383957,generic,inner,-6.0279,47.492164,generic,inner,69.679,3|4,,,105.211,106.34,-1.027452,0.648894,-9.791022,11.174896,L,R,L,R,87.101|92.041|105.211|106.34,ok,"-85.978299,-18.733496>-110.186383,45.038604:side;-111.013136,45.470961>-30.497869,-14.596936:side;-5.914142,41.876096>-1.367595,105.220639:side;11.784884,-18.277067>-80.166299,6.766302:side;4.024796,-6.435335>25.229031,82.548767:side;-11.669670,22.664298>64.110224,96.179801:side;-18.689477,-76.307061>6.260898,-17.889966:side;92.255122,79.060051>-25.287482,72.161439:side;-30.203947,-98.652595>-44.887412,-31.840651:side;-66.737316,63.813629>6.669904,-18.508230:side;3.222850,108.012963>-30.099813,34.941331:side;-113.654024,42.625102>-51.239085,58.631341:side;-75.767430,-29.917958>-48.072595,57.121459:side"
